id,ds,delta
2770,2024-03-20,9.625e-09
2771,2023-03-11,0.0164981
2772,2024-10-20,-4.03632e-11
2773,2024-06-20,4.10263e-10
2774,2023-12-28,3.48976e-07
2775,2024-01-03,1.42502e-10
2776,2021-02-19,-4.0542e-10
2777,2022-07-27,1.08716e-08
2778,2024-09-09,1.46301e-08
2779,2021-01-07,0.0221885
2780,2021-02-27,-0.0241258
2781,2023-01-13,-1.67599e-09
2782,2020-10-29,4.60046e-12
2783,2024-05-19,-6.1087e-11
2784,2021-06-16,-1.88022e-10
2785,2021-05-02,2.8462e-08
2786,2022-11-19,1.39328e-07
2787,2024-03-12,2.2049e-09
2788,2023-06-19,-5.86055e-11
2789,2023-03-22,-4.65815e-09
2790,2023-08-01,-3.19995e-12
2791,2023-08-02,0.0477062
2792,2022-11-11,-3.10671e-08
2793,2024-08-13,1.79385e-10
2794,2024-04-05,1.44346e-10
2795,2023-02-08,8.91696e-10
2796,2022-12-12,-1.50442e-10
2797,2021-07-04,3.04224e-10
2798,2022-03-03,-8.5114e-11
2799,2020-12-02,0.0630786
2800,2023-12-30,-1.64196e-07
2801,2021-04-25,-6.79648e-09
2802,2021-09-29,7.53434e-11
2803,2021-06-30,7.17375e-10
2804,2023-03-15,-0.0209197
2805,2021-01-07,-0.0146193
2806,2021-12-26,-0.0126081
2807,2020-10-01,-6.52126e-13
2808,2023-03-24,-2.39876e-09
2809,2022-12-22,2.10089e-09
2810,2021-04-01,-0.0610873
2811,2024-01-29,-2.64426e-10
2812,2024-09-06,0.0137848
2813,2021-12-14,-5.98205e-10
2814,2022-11-13,7.53113e-11
2815,2023-06-27,-4.61475e-11
2816,2021-03-03,-0.00311287
2817,2022-01-22,3.79767e-10
2818,2021-12-04,-0.0169482
2819,2022-06-06,1.90758e-10
2820,2023-12-05,-8.90242e-08
2821,2023-06-23,1.40807e-10
2822,2023-08-08,1.63674e-10
2823,2023-05-30,-4.86219e-11
2824,2021-11-09,-2.09453e-09
2825,2021-03-18,1.33346e-10
2826,2024-07-17,3.93373e-11
2827,2023-02-02,-7.95038e-09
2828,2023-01-17,-1.37492e-10
2829,2023-04-02,6.45225e-09
2830,2023-06-06,4.20321e-11
2831,2021-03-03,5.27372e-10
2832,2022-07-30,-1.11836e-09
2833,2023-04-04,-7.941e-10
2834,2021-12-11,-0.0272402
2835,2023-07-13,-1.34886e-10
2836,2020-10-23,0.0222232
2837,2024-10-02,-3.24945e-08
2838,2024-03-16,-9.53331e-10
2839,2024-04-11,-0.0433416
2840,2022-09-10,2.13648e-09
2841,2023-03-19,7.56054e-11
2842,2024-09-13,5.73643e-11
2843,2024-07-29,-0.136024
2844,2024-03-21,1.11895e-10
2845,2022-05-10,-1.963e-09
2846,2021-09-27,-2.37107e-10
2847,2022-09-03,-4.05536e-05
2848,2024-02-06,3.00197e-07
2849,2021-05-24,-1.40961e-08
2850,2022-09-06,-0.0404996
2851,2021-04-15,-6.0177e-10
2852,2021-06-30,0.0724526
2853,2023-02-23,1.07168e-10
2854,2023-09-30,-0.0168152
2855,2023-03-28,1.42947e-09
2856,2021-11-24,1.51449e-10
2857,2024-10-02,-5.4768e-10
2858,2023-01-02,-1.56486e-10
2859,2023-12-19,0.00671485
2860,2021-05-09,-2.03505e-10
2861,2021-08-17,-7.56445e-11
2862,2023-11-20,-7.73605e-11
2863,2021-05-01,-3.99296e-10
2864,2022-10-02,0.00693423
2865,2021-01-14,-6.10872e-10
2866,2021-05-29,0.0379578
2867,2023-08-28,-0.0329455
2868,2023-02-27,9.88928e-14
2869,2021-12-07,-2.41816e-10
2870,2020-12-19,-0.0170216
2871,2024-05-09,-5.67995e-10
2872,2024-10-12,5.85201e-09
2873,2024-05-30,3.37081e-11
2874,2022-01-14,-5.12121e-10
2875,2021-01-27,5.88137e-10
2876,2024-05-20,-6.63994e-07
2877,2021-05-21,-9.0479e-08
2878,2021-06-08,-2.57823e-09
2879,2024-03-02,-2.48354e-10
2880,2023-12-31,-3.51213e-08
2881,2023-11-28,-5.94759e-11
2882,2023-03-04,-2.4441e-10
2883,2022-05-17,5.45099e-10
2884,2023-12-31,4.2098e-12
2885,2022-12-09,-1.28764e-09
2886,2021-12-02,2.09237e-10
2887,2022-09-04,-0.140873
2888,2021-11-15,5.50871e-10
2889,2021-07-01,3.19479e-10
2890,2024-02-12,0.0280668
2891,2024-05-02,-4.93263e-11
2892,2023-08-31,2.52138e-11
2893,2021-08-02,4.35635e-10
2894,2023-09-28,1.87981e-10
2895,2021-03-30,1.484e-10
2896,2021-12-04,8.66606e-10
2897,2021-10-07,6.74792e-10
2898,2023-06-04,1.28699e-10
2899,2022-06-19,-3.16471e-10
2900,2023-05-05,9.87954e-11
2901,2022-07-16,0.00681537
2902,2021-05-08,-5.365e-10
2903,2023-10-20,-9.58201e-11
2904,2022-10-24,2.05313e-11
2905,2021-12-19,0.0330684
2906,2022-01-28,0.0725307
2907,2024-03-16,5.03456e-07
2908,2022-05-25,1.2433e-10
2909,2021-01-26,6.54074e-10
2910,2023-08-16,0.0125711
2911,2022-05-21,0.0255321
2912,2022-11-02,5.45987e-12
2913,2024-10-16,-3.71835e-12
2914,2021-10-30,-2.98548e-11
2915,2023-06-30,5.69506e-09
2916,2024-10-16,2.55889e-11
2917,2024-02-13,2.24511e-09
2918,2020-11-12,-3.95797e-06
2919,2024-08-10,6.13263e-07
2920,2021-09-01,-1.22881e-08
2921,2020-12-19,1.19641e-11
2922,2022-09-30,-6.93358e-11
2923,2022-07-27,1.75586e-10
2924,2023-05-02,5.9857e-11
2925,2024-02-09,-1.15088e-10
2926,2021-11-16,-2.5297e-09
2927,2022-10-07,-4.22383e-09
2928,2023-07-09,2.37795e-09
2929,2022-11-10,-0.0688797
2930,2022-09-10,2.04364e-08
2931,2022-04-28,-7.83478e-09
2932,2024-10-15,7.28611e-11
2933,2023-08-03,-0.0308607
2934,2022-10-30,0.0699278
2935,2024-03-23,1.13121e-07
2936,2021-10-22,-1.13125e-10
2937,2024-04-21,-3.69368e-10
2938,2023-01-22,2.19338e-10
2939,2024-05-02,-5.08708e-11
2940,2022-09-18,-1.78049e-08
2941,2024-09-28,-2.89326e-10
2942,2022-11-07,-9.61893e-10
2943,2024-05-20,1.00539e-09
2944,2022-10-26,-3.07073e-10
2945,2024-07-04,2.4914e-11
2946,2022-07-18,-1.28958e-09
2947,2024-09-18,2.47766e-05
2948,2023-09-18,-2.16369e-09
2949,2020-12-17,-0.0276542
2950,2023-10-27,2.6639e-11
2951,2021-02-10,1.55111e-09
2952,2021-02-11,-5.9262e-11
2953,2022-11-14,-6.34209e-08
2954,2021-04-29,-5.6262e-10
2955,2023-05-01,0.0481174
2956,2022-12-01,0.0412633
2957,2024-07-03,-5.94497e-11
2958,2022-02-16,5.02126e-11
2959,2023-01-17,4.03355e-09
2960,2023-09-23,-3.7319e-11
2961,2023-06-28,-0.0064592
2962,2024-09-08,8.22512e-10
2963,2024-10-30,0.0434904
2964,2023-10-30,-1.10713e-10
2965,2021-02-22,3.19438e-10
2966,2024-11-03,-0.00140216
2967,2024-02-04,-5.07678e-11
2968,2021-10-29,-4.05134e-10
2969,2022-12-24,0.00832216
2970,2022-04-11,1.13393e-09
2971,2021-09-24,0.018679
2972,2023-03-14,-0.215356
2973,2020-10-30,0.0152492
2974,2021-04-13,5.3727e-10
2975,2023-08-28,2.59658e-10
2976,2024-09-14,1.83552e-11
2977,2021-05-19,-1.14025e-09
2978,2024-04-25,-5.43471e-10
2979,2022-12-13,-2.17276e-10
2980,2023-05-16,-4.47704e-08
2981,2023-07-04,-4.23138e-10
2982,2022-05-09,9.1443e-09
2983,2020-12-07,1.542e-09
2984,2023-10-11,1.0778e-10
2985,2021-04-20,-0.0126049
2986,2022-01-24,-7.33906e-12
2987,2023-07-05,2.4461e-08
2988,2021-05-12,1.29354e-11
2989,2024-06-20,1.17222e-09
2990,2024-02-01,5.62214e-10
2991,2024-06-11,7.51816e-08
2992,2023-10-27,0.00348883
2993,2023-11-17,1.0168e-09
2994,2024-01-13,-3.63068e-11
2995,2021-09-04,-4.34691e-08
2996,2022-05-15,-3.66495e-09
2997,2024-03-09,2.05088e-09
2998,2022-04-03,8.45293e-11
2999,2023-07-22,0.00594826
3000,2024-06-01,-6.79086e-10
3001,2023-04-28,-6.99471e-10
3002,2023-01-10,1.11827e-11
3003,2021-01-06,1.39e-08
3004,2021-05-28,2.85301e-10
3005,2021-10-08,5.01935e-08
3006,2021-09-19,1.51981e-10
3007,2022-10-01,-5.1874e-11
3008,2023-07-11,8.81046e-09
3009,2024-08-19,0.00945461
3010,2021-02-08,1.26793e-09
3011,2022-08-20,-3.73357e-08
3012,2020-12-13,0.00654471
3013,2022-06-10,-2.62808e-10
3014,2024-02-02,3.80953e-10
3015,2021-10-22,2.12283e-10
3016,2024-03-04,-2.98408e-11
3017,2020-12-09,0.0299715
3018,2024-02-20,-1.77577e-09
3019,2023-01-15,9.7525e-11
3020,2022-12-08,-2.97987e-11
3021,2022-07-12,4.0865e-10
3022,2022-08-19,1.90517e-10
3023,2020-10-17,-0.0391094
3024,2022-08-21,-3.06337e-10
3025,2023-11-05,1.20649e-09
3026,2022-05-15,2.0928e-09
3027,2024-10-03,-8.19593e-08
3028,2022-12-04,-4.38885e-11
3029,2023-11-23,-1.20537e-10
3030,2021-12-27,1.66394e-11
3031,2020-10-19,-1.97197e-07
3032,2023-12-03,-6.29225e-06
3033,2023-12-11,3.89886e-08
3034,2021-04-30,1.4081e-10
3035,2024-03-15,-1.01493e-10
3036,2024-09-06,4.13481e-09
3037,2024-09-20,9.02728e-10
3038,2021-10-16,-3.25382e-09
3039,2023-12-30,-0.00362456
3040,2023-11-13,2.40413e-11
3041,2022-04-07,-1.14191e-09
3042,2021-05-13,-1.21705e-07
3043,2023-05-29,-0.00981468
3044,2023-11-07,-9.24003e-10
3045,2023-09-29,0.0168461
3046,2023-10-12,0.118943
3047,2022-03-29,-1.96914e-10
3048,2022-08-13,3.40786e-10
3049,2021-03-08,2.75542e-11
3050,2022-10-03,9.27047e-11
3051,2022-03-19,6.49308e-10
3052,2023-12-10,0.00717186
3053,2022-01-12,-0.0134289
3054,2023-11-08,-7.2158e-12
3055,2024-01-18,0.0574937
3056,2021-11-14,5.59856e-10
3057,2021-01-28,-1.67234e-11
3058,2023-02-02,3.90128e-09
3059,2021-06-25,4.19899e-11
3060,2023-03-04,0.0126168
3061,2022-07-24,1.11036e-09
3062,2024-08-03,-1.8997e-11
3063,2022-04-28,9.14061e-10
3064,2023-03-06,-1.03416e-10
3065,2023-09-14,1.96898e-10
3066,2022-12-29,1.27513e-07
3067,2024-04-27,1.78114e-10
3068,2021-10-15,-8.11567e-11
3069,2024-07-10,3.79304e-11
3070,2023-05-20,-3.15512e-09
3071,2023-05-27,7.59667e-11
3072,2021-03-10,7.47137e-10
3073,2022-02-22,0.00543936
3074,2023-08-20,4.87053e-08
3075,2023-01-03,-6.96486e-12
3076,2022-11-24,-0.0179337
3077,2024-07-17,-7.49046e-12
3078,2021-07-31,0.0187219
3079,2022-02-01,0.0126352
3080,2022-05-01,6.94167e-10
3081,2021-09-10,1.97027e-10
3082,2023-09-17,-0.0187035
3083,2021-10-23,-9.82898e-12
3084,2023-06-18,-7.39276e-12
3085,2022-08-02,2.65279e-13
3086,2024-01-18,-3.43093e-12
3087,2023-09-12,-1.38196e-08
3088,2024-03-05,-2.85564e-11
3089,2023-09-03,-0.0081036
3090,2024-04-17,0.00274523
3091,2021-04-26,-1.55792e-09
3092,2021-09-22,1.72118e-10
3093,2022-01-06,-8.38404e-11
3094,2022-05-02,7.9911e-08
3095,2023-06-29,-0.00935822
3096,2023-06-23,-7.81669e-10
3097,2021-05-02,6.48272e-10
3098,2024-07-18,0.0163701
3099,2021-08-24,-3.6058e-11
3100,2023-06-20,0.0077957
3101,2022-11-21,8.62936e-11
3102,2022-10-28,2.20556e-09
3103,2024-01-14,-3.34361e-11
3104,2023-01-28,-0.0228145
3105,2023-08-18,1.1466e-08
3106,2021-11-22,0.0351624
3107,2020-12-03,2.54947e-11
3108,2021-12-01,-1.47613e-10
3109,2021-06-10,2.74367e-09
3110,2023-10-14,-9.00002e-11
3111,2021-09-03,9.56067e-11
3112,2023-05-29,-2.31565e-10
3113,2022-08-20,0.026902
3114,2021-07-13,-0.0062264
3115,2020-11-21,0.0248405
3116,2023-10-07,-0.000107129
3117,2024-10-10,0.0737304
3118,2023-11-08,4.6788e-10
3119,2021-02-25,0.0134629
3120,2022-01-09,1.88216e-10
3121,2020-11-02,-3.71361e-11
3122,2024-01-27,-4.91158e-09
3123,2022-03-09,-1.28914e-10
3124,2021-04-24,-2.9536e-08
3125,2024-10-04,2.0216e-11
3126,2023-01-19,-0.0229798
3127,2024-07-23,0.0217729
3128,2022-12-09,2.52336e-09
3129,2023-03-27,-3.34238e-11
3130,2020-12-19,3.01191e-14
3131,2023-06-04,-0.0290287
3132,2021-12-02,7.44476e-10
3133,2024-03-25,-2.81675e-10
3134,2021-11-24,4.23411e-08
3135,2022-07-25,1.62891e-09
3136,2023-10-17,2.28171e-10
3137,2021-08-18,-3.76093e-10
3138,2023-06-02,-7.33504e-11
3139,2024-10-21,-1.80037e-07
3140,2021-05-28,-3.88548e-10
3141,2023-09-18,-1.06432e-09
3142,2021-06-18,-4.18172e-09
3143,2024-05-19,0.00483149
3144,2024-04-26,0.0275764
3145,2021-04-08,-2.95548e-11
3146,2021-08-29,-4.28186e-08
3147,2023-02-24,0.0664921
3148,2023-10-07,-1.53093e-10
3149,2021-09-13,6.37497e-09
3150,2023-08-18,-4.07352e-10
3151,2023-07-22,-6.85372e-10
3152,2024-08-22,4.23268e-08
3153,2022-03-23,1.96897e-10
3154,2023-03-02,-1.77961e-10
3155,2022-01-11,-3.85898e-11
3156,2023-05-14,-5.13822e-09
3157,2022-03-21,7.77218e-10
3158,2021-04-28,0.00448561
3159,2022-09-15,1.52161e-09
3160,2021-02-06,1.28311e-10
3161,2023-10-11,-0.00731025
3162,2022-08-31,2.5782e-10
3163,2023-01-01,0.0195454
3164,2023-05-26,-3.27945e-10
3165,2023-07-10,-3.74137e-10
3166,2022-07-16,3.23639e-11
3167,2023-10-05,1.84127e-11
3168,2024-09-14,1.11545e-06
3169,2021-02-01,4.20558e-11
3170,2021-02-24,-0.066044
3171,2020-11-22,-0.024713
3172,2021-04-06,1.11275e-10
3173,2023-06-30,-0.011892
3174,2021-09-11,-7.38864e-10
3175,2022-10-31,7.56341e-10
3176,2024-04-05,3.18084e-11
3177,2023-11-10,5.66331e-10
3178,2021-10-15,-7.23845e-10
3179,2023-06-10,-1.72199e-10
3180,2020-12-17,5.67561e-10
3181,2021-05-14,1.26414e-09
3182,2023-11-14,7.82237e-10
3183,2021-11-14,1.00095e-09
3184,2021-03-10,0.00559413
3185,2024-09-16,-8.74053e-10
3186,2023-02-23,7.60185e-10
3187,2022-02-12,-3.81067e-09
3188,2023-06-15,-2.19447e-10
3189,2023-02-13,-0.0155604
3190,2021-12-10,1.53353e-10
3191,2021-07-16,6.68153e-11
3192,2022-06-12,-5.90059e-08
3193,2022-11-01,1.79744e-10
3194,2023-08-07,-1.6931e-10
3195,2022-03-17,-3.09136e-09
3196,2022-01-08,7.95058e-11
3197,2021-01-30,-0.026565
3198,2023-08-11,2.82378e-09
3199,2023-10-05,-1.02031e-08
3200,2021-01-29,1.34959e-10
3201,2024-06-23,8.27505e-10
3202,2022-04-27,-7.86331e-11
3203,2022-01-25,0.000706302
3204,2022-03-16,-8.3283e-10
3205,2021-12-17,2.87585e-08
3206,2024-10-26,1.19523e-09
3207,2021-03-27,7.62419e-11
3208,2021-01-09,0.0929476
3209,2024-06-15,-5.36138e-10
3210,2024-11-04,-3.72379e-10
3211,2023-04-21,0.0310964
3212,2021-05-19,-1.07105e-10
3213,2020-10-08,6.0757e-08
3214,2022-04-11,-2.30661e-11
3215,2024-08-20,-9.90532e-10
3216,2023-11-10,-2.75718e-09
3217,2021-10-05,-1.02222e-10
3218,2021-12-04,-1.64205e-08
3219,2021-08-15,-5.23024e-10
3220,2024-03-13,0.0111601
3221,2020-11-18,0.00409613
3222,2022-03-02,1.05149e-07
3223,2022-02-11,-0.0127926
3224,2023-10-25,3.50719e-10
3225,2023-09-26,4.88271e-10
3226,2023-02-18,-1.36188e-09
3227,2024-09-13,-4.29281e-10
3228,2024-08-17,-1.53946e-10
3229,2024-06-06,1.46758e-10
3230,2024-07-18,0.061131
3231,2021-07-31,3.79447e-10
3232,2024-05-23,-1.92707e-09
3233,2020-12-20,0.0576817
3234,2024-03-15,-5.02227e-08
3235,2021-01-23,-0.0016446
3236,2022-02-04,4.77604e-11
3237,2023-06-11,8.88362e-10
3238,2022-05-21,2.09244e-09
3239,2020-10-21,3.09486e-08
3240,2023-10-06,8.24377e-09
3241,2021-09-19,0.0410953
3242,2021-11-29,4.5997e-11
3243,2020-12-25,-0.0219279
3244,2022-10-20,0.0117982
3245,2024-05-17,-6.73561e-12
3246,2024-10-03,-7.64292e-09
3247,2021-08-12,1.1588e-10
3248,2024-08-15,0.010037
3249,2021-02-01,-3.43199e-11
3250,2020-11-10,-6.77975e-10
3251,2022-08-28,-0.0447911
3252,2020-12-15,-0.0107359
3253,2023-12-18,-0.0578491
3254,2022-01-25,-8.20206e-08
3255,2022-04-08,7.46512e-11
3256,2022-10-11,1.14736e-08
3257,2021-04-07,4.86189e-10
3258,2023-01-17,0.000242102
3259,2023-05-17,7.81747e-10
3260,2020-10-08,-4.03125e-08
3261,2021-05-03,-1.16022e-10
3262,2024-03-04,-2.84781e-09
3263,2024-05-23,2.93273e-10
3264,2021-03-05,1.82407e-09
3265,2021-07-08,9.91758e-12
3266,2021-10-04,1.90576e-08
3267,2022-12-02,1.05806e-11
3268,2023-06-28,-1.29301e-10
3269,2021-11-30,-0.0262377
3270,2023-03-31,-1.96426e-09
3271,2024-02-27,1.45913e-11
3272,2024-06-20,-6.15587e-10
3273,2022-11-30,-0.0113622
3274,2021-01-25,-0.026885
3275,2023-01-25,7.59639e-08
3276,2022-09-02,0.016463
3277,2023-10-21,3.83744e-10
3278,2022-04-14,0.0175457
3279,2022-04-14,-0.00283851
3280,2022-08-24,0.00302867
3281,2023-02-04,-3.30411e-08
3282,2022-08-08,-4.73982e-10
3283,2021-11-23,-0.0519385
3284,2022-02-07,7.19952e-10
3285,2021-07-05,2.12699e-10
3286,2024-03-19,0.0458873
3287,2021-02-19,0.0211022
3288,2020-11-14,1.21706e-10
3289,2023-04-01,2.85885e-10
3290,2022-05-09,-3.45932e-10
3291,2023-06-04,0.101031
3292,2024-05-31,1.08201e-09
3293,2023-04-14,4.39712e-10
3294,2023-09-09,-8.69809e-11
3295,2023-01-15,3.6779e-09
3296,2024-02-08,-0.000112771
3297,2022-03-09,8.48041e-11
3298,2021-03-24,1.68463e-08
3299,2024-05-19,1.59522e-08
3300,2023-01-02,3.38559e-09
3301,2024-06-11,-2.12876e-11
3302,2020-12-25,-6.59396e-09
3303,2020-11-05,-0.089923
3304,2022-02-06,-9.36584e-09
3305,2021-06-17,-1.54899e-10
3306,2024-01-03,-2.03816e-08
3307,2021-08-18,3.20885e-09
3308,2023-06-29,-4.396e-11
3309,2023-03-18,-0.0430039
3310,2021-08-30,-0.0135319
3311,2021-08-14,-7.7918e-10
3312,2024-09-07,-0.132331
3313,2021-02-11,0.00864145
3314,2022-01-28,-9.29539e-11
3315,2023-08-29,4.08537e-09
3316,2020-11-07,-3.19645e-11
3317,2022-04-04,-1.16703e-09
3318,2022-11-18,2.42355e-11
3319,2023-04-11,-0.0218193
3320,2023-12-20,9.9133e-10
3321,2022-03-04,0.035156
3322,2020-11-17,1.32235e-11
3323,2022-09-07,3.62329e-11
3324,2021-02-01,-8.09168e-11
3325,2022-12-15,8.21645e-12
3326,2021-02-07,-3.99623e-10
3327,2024-07-07,-1.49223e-09
3328,2022-02-27,3.71256e-11
3329,2023-06-22,-4.98278e-11
3330,2021-01-17,3.92497e-11
3331,2022-09-11,-0.0228483
3332,2020-10-11,-0.00225771
3333,2020-11-08,9.37649e-11
3334,2022-02-12,-2.14571e-09
3335,2021-07-02,2.27263e-10
3336,2023-05-22,-3.43106e-09
3337,2021-12-10,2.1249e-07
3338,2022-08-05,8.25206e-10
3339,2024-08-20,-3.599e-07
3340,2023-02-22,-0.0371358
3341,2021-01-08,2.5369e-10
3342,2022-09-21,2.48784e-09
3343,2022-06-04,1.67531e-10
3344,2022-08-23,-0.000187357
3345,2020-11-18,0.0593884
3346,2021-07-24,4.07995e-09
3347,2022-07-30,-1.19644e-09
3348,2021-10-23,3.85735e-10
3349,2022-06-19,1.34252e-08
3350,2021-06-04,2.40371e-08
3351,2020-11-16,6.30065e-10
3352,2023-04-13,1.78751e-10
3353,2022-03-22,-2.46575e-10
3354,2024-03-28,0.0825014
3355,2022-12-20,1.8526e-11
3356,2022-01-25,1.5681e-09
3357,2024-06-09,6.85229e-08
3358,2024-03-26,-3.44801e-08
3359,2022-09-24,-6.28694e-10
3360,2022-09-04,-1.00074e-09
3361,2021-10-15,-0.000396867
3362,2022-11-13,2.09915e-10
3363,2021-06-02,8.00562e-10
3364,2021-10-15,1.00098e-10
3365,2022-01-06,-1.88461e-11
3366,2021-03-24,-0.0662152
3367,2021-03-25,-3.34251e-12
3368,2020-09-27,6.08094e-11
3369,2023-10-05,4.33866e-10
3370,2022-06-10,1.36991e-08
3371,2024-10-07,-3.07696e-11
3372,2024-01-01,6.19568e-10
3373,2021-02-16,-1.06956e-07
3374,2024-07-08,0.0252835
3375,2023-09-30,2.49774e-08
3376,2023-04-03,-3.82828e-09
3377,2022-06-07,3.97451e-09
3378,2021-10-31,5.84054e-10
3379,2022-09-20,4.9773e-08
3380,2023-08-18,-0.0422849
3381,2023-03-13,-1.34807e-10
3382,2022-05-13,1.23757e-10
3383,2024-06-13,4.47945e-12
3384,2022-12-07,-5.70836e-10
3385,2022-11-27,5.32102e-10
3386,2020-11-18,3.67573e-08
3387,2023-06-04,-1.00084e-10
3388,2021-12-06,-4.5667e-09
3389,2024-10-31,8.15943e-11
3390,2021-04-29,1.89608e-09
3391,2021-10-03,8.0717e-11
3392,2024-03-24,6.89193e-11
3393,2024-09-24,0.00170897
3394,2022-08-28,-1.94866e-09
3395,2021-07-16,9.23325e-11
3396,2022-07-12,0.075153
3397,2024-08-26,2.27296e-12
3398,2023-04-05,-1.8045e-11
3399,2024-06-24,-1.68484e-09
3400,2022-08-18,3.85942e-09
3401,2021-06-05,4.97011e-10
3402,2022-05-12,2.80547e-12
3403,2022-10-18,-3.18381e-09
3404,2022-05-10,1.43244e-09
3405,2021-03-08,-5.76697e-12
3406,2022-07-20,4.39178e-09
3407,2022-08-03,4.31092e-10
3408,2021-02-27,-9.31867e-12
3409,2021-08-28,-0.0359951
3410,2022-06-01,2.21636e-10
3411,2024-09-06,-1.3276e-11
3412,2024-04-17,-5.11617e-10
3413,2023-12-31,-4.678e-05
3414,2021-09-24,1.77896e-09
3415,2022-02-03,-7.57795e-10
3416,2024-06-18,-0.000438896
3417,2021-07-05,-4.43435e-11
3418,2022-03-03,-4.44787e-10
3419,2022-09-21,2.75339e-10
3420,2021-08-23,6.05436e-10
3421,2023-10-10,-2.60814e-11
3422,2021-08-07,-0.0321352
3423,2023-05-08,1.19738e-12
3424,2024-03-07,-2.49117e-10
3425,2021-01-17,-0.0267924
3426,2022-10-02,5.6585e-10
3427,2020-10-24,1.18794e-09
3428,2021-01-26,-2.90661e-12
3429,2022-08-16,0.0210815
3430,2023-08-02,-2.9362e-08
3431,2021-11-30,0.00735431
3432,2022-11-01,2.26428e-11
3433,2023-10-09,-1.874e-10
3434,2021-02-05,-2.19284e-10
3435,2023-05-19,9.86877e-10
3436,2023-02-16,-1.33154e-09
3437,2021-10-25,-4.43762e-08
3438,2023-09-29,-3.26066e-11
3439,2023-03-17,-5.88975e-08
3440,2024-07-09,-3.18849e-08
3441,2022-07-27,0.0353862
3442,2021-07-26,1.13085e-09
3443,2022-10-17,-1.36151e-10
3444,2023-10-31,2.94531e-10
3445,2021-08-19,2.36303e-10
3446,2021-04-27,-6.3048e-10
3447,2024-09-16,1.08429e-07
3448,2021-03-07,0.0046376
3449,2023-09-07,1.5298e-09
3450,2022-01-11,-0.0169218
3451,2024-04-23,-0.0605562
3452,2024-10-23,-1.71564e-11
3453,2023-07-07,-4.50283e-10
3454,2021-09-04,-1.51013e-09
3455,2023-05-06,-1.36502e-10
3456,2022-12-06,-5.00839e-10
3457,2022-04-13,-8.21555e-11
3458,2022-08-18,-1.20317e-10
3459,2021-01-26,0.00198097
3460,2021-12-23,6.07683e-10
3461,2024-04-15,-1.53463e-09
3462,2024-10-04,0.0749253
3463,2020-12-07,0.056594
3464,2021-02-20,1.37358e-10
3465,2022-03-13,1.82036e-09
3466,2024-08-28,-1.82034e-11
3467,2021-01-01,5.52556e-12
3468,2024-07-14,2.82529e-10
3469,2022-01-20,-4.0548e-11
3470,2020-09-28,-3.64665e-10
3471,2022-09-23,-4.72313e-10
3472,2023-07-29,-3.36689e-11
3473,2021-07-07,2.66574e-09
3474,2021-04-19,9.70894e-11
3475,2021-07-23,-9.3355e-10
3476,2023-03-17,6.50284e-07
3477,2023-03-25,-1.58429e-11
3478,2021-08-01,-0.00300316
3479,2021-09-25,3.76762e-06
3480,2022-03-28,-2.26413e-10
3481,2024-04-14,3.01097e-10
3482,2023-06-13,2.97691e-10
3483,2024-07-31,-7.63629e-08
3484,2024-03-03,-3.57507e-12
3485,2023-05-27,-2.49923e-11
3486,2021-11-19,-2.35697e-10
3487,2021-05-12,2.8035e-12
3488,2024-05-15,3.15654e-10
3489,2022-09-20,1.64911e-10
3490,2021-01-13,-3.13366e-10
3491,2023-01-16,-7.34137e-11
3492,2022-10-27,3.18582e-06
3493,2023-03-26,-2.16964e-11
3494,2021-06-14,-2.12014e-09
3495,2023-03-03,-1.36956e-07
3496,2023-06-18,2.84935e-12
3497,2024-09-13,7.97504e-06
3498,2024-01-07,-1.45536e-10
3499,2021-10-17,-4.05563e-12
3500,2023-03-31,-0.00689222
3501,2022-04-23,-1.29629e-10
3502,2020-12-16,4.43133e-10
3503,2022-01-15,2.41688e-10
3504,2022-08-16,-1.11819e-10
3505,2021-05-04,8.28836e-11
3506,2022-11-22,-6.36829e-11
3507,2023-07-27,0.0104162
3508,2021-06-01,-1.09628e-10
3509,2022-04-24,6.97098e-11
3510,2022-05-31,-2.04748e-09
3511,2024-10-10,-1.21861e-10
3512,2023-02-15,3.30462e-09
3513,2021-11-11,0.0005026
3514,2023-10-31,1.56675e-10
3515,2021-01-31,0.0450624
3516,2023-09-10,-0.0806816
3517,2023-02-10,1.2407e-09
3518,2021-11-18,0.0317983
3519,2023-05-22,4.54006e-10
3520,2022-12-21,1.67181e-11
3521,2021-10-10,3.57297e-10
3522,2020-10-08,-1.76995e-10
3523,2023-02-22,0.00202536
3524,2024-10-23,8.86243e-10
3525,2024-02-07,-2.42834e-09
3526,2023-12-04,-1.01662e-10
3527,2021-04-19,-5.04763e-10
3528,2022-01-09,-1.35294e-11
3529,2020-12-22,2.61543e-10
3530,2021-06-01,0.0431761
3531,2023-04-26,1.49057e-09
3532,2024-05-11,3.5461e-11
3533,2024-09-24,9.88431e-11
3534,2022-05-17,-0.0011198
3535,2023-10-30,9.08045e-10
3536,2024-05-12,0.244824
3537,2022-01-31,-3.37426e-11
3538,2022-07-10,-3.32019e-10
3539,2024-09-01,-5.43673e-10
3540,2021-03-13,-5.65965e-08
3541,2021-07-23,-2.77438e-10
3542,2022-12-07,-7.02566e-10
3543,2021-09-05,7.40158e-10
3544,2021-12-09,-5.07666e-11
3545,2021-07-06,-1.43203e-08
